state,year,quarter,genericind,drugtype,imprx,adjmedamt,unadjmedamt,percap_rx,percap_adjmedamt,percap_unadjmedamt,futurerevision
NV,2010,all,all,naltrexone,157,12332.3051,13021.46,.9540258838388034,74.93846033628843,79.126177613832,no
NV,2011,all,all,all,1032,93272.02409930735,224993.13,5.687129356705488,514.002002339644,1239.888599496177,no
NV,2011,all,all,bup,811,77605.66831930735,208450.81,4.469246035162937,427.6680954898081,1148.727442810114,no
NV,2011,all,all,naloxone,59,2267.12258,2392.69,.3251362713620385,12.49362343020144,13.18559839195315,no
NV,2011,all,all,naltrexone,162,13399.2332,14149.63,.8927470501805126,73.8402834196345,77.97555829410916,no
NV,2012,all,all,all,1407,131575.3782715758,332359.8200000001,7.398575235280739,691.8765708974958,1747.68239762215,no
NV,2012,all,all,bup,1190,116622.6993875758,315931.8100000001,6.257501442774755,613.2493358639011,1661.29727470037,no
NV,2012,all,all,naloxone,50,149.56272,790.73,.2629202286880149,.7864612909120305,4.157978248609481,no
NV,2012,all,all,naltrexone,167,14803.116164,15637.28,.8781535638179698,77.8407737426826,82.22714467317044,no
NV,2013,all,all,all,1820,216935.0186800578,343517.67,7.264121538332398,865.8474404463457,1371.073684310308,no
NV,2013,all,all,bup,1534,197111.0138200579,320014.12,6.122616725165878,786.7243741389107,1277.264539374994,no
NV,2013,all,all,naloxone,85,-1099.72394,1736.98,.3392584234935461,-4.389301296029542,6.932765840468465,no
NV,2013,all,all,naltrexone,201,20923.7288,21766.57,.8022463896729737,83.51236760346477,86.87637909484606,no
NV,2014,all,all,all,3733,602210.9874020001,763960.52,10.75550256556948,1735.087548892671,2201.119564118348,no
NV,2014,all,all,bup,3188,558404.7563,709017.5800000001,9.185251052514198,1608.87323573824,2042.818216106045,no
NV,2014,all,all,naloxone,156,4341.566502,5269.200000000001,.4494664881405944,12.50890159412041,15.18159499557962,no
NV,2014,all,all,naltrexone,389,39464.6646,49673.74,1.120785024914687,113.7054115603105,143.1197530167242,no
NV,2015,all,all,all,6185,1127525.704729,1439731.58,15.72910963718701,2867.417207506709,3661.389793038072,no
NV,2015,all,all,bup,5169,1060742.1758,1346408.44,13.14531410098944,2697.5796248903,3424.059170443642,no
NV,2015,all,all,naloxone,274,6715.221028999999,8736.670000000002,.6968110009036768,17.07751783396682,22.21827652286543,no
NV,2015,all,all,naltrexone,742,60068.3079,84586.47,1.886984535293898,152.7600647824425,215.1123460715651,no
NV,2016,all,all,all,9751,1343158.62430814,3901983.629999999,22.81799019863071,3143.080742966817,9130.901879249048,no
NV,2016,all,all,bup,7829,1309140.9145,1934349.21,18.32038203928621,3063.477033708075,4526.506134192294,no
NV,2016,all,all,naloxone,953,-16986.48779186009,1888513.17,2.23008354623065,-39.74951409535676,4419.246744235977,no
NV,2016,all,all,naltrexone,969,51004.1976,79121.25,2.267524613113851,119.3532233540995,185.1490008207784,no
NV,2017,all,all,all,13356,2696503.589471797,3609931.51,30.34461018089958,6126.411371212798,8201.704436260572,no
NV,2017,all,all,bup,10481,2267636.3724,2864347.92,23.81265792947054,5152.032176737587,6507.750902580902,no
NV,2017,all,all,naloxone,1169,258041.7363717971,418171.14,2.655948585015843,586.2665394283198,950.0778850106606,no
NV,2017,all,all,naltrexone,1706,170825.4807,327412.45,3.876003666413198,388.1126550468916,743.8756486690082,no
NV,2018,all,all,all,20197,3782013.171728551,4966758.530000001,43.2309037711322,8095.254121312646,10631.15611550627,no
NV,2018,all,all,bup,15074,3311420.4949,4129124.18,32.26531878229672,7087.968547842594,8838.231919821517,no
NV,2018,all,all,naloxone,2558,143050.4705285509,266700.58,5.475300878672882,306.1940449490008,570.8623612261794,no
NV,2018,all,all,naltrexone,2565,327542.2063,570933.77,5.490284110162604,701.0915285210493,1222.06183445857,no
NV,2019,,,,,,,,,,yes
NY,2010,all,all,all,137322,9302194.084589999,39514931.08,38.62024355260567,2616.135805773828,11113.12289563236,no
NY,2010,all,all,bup,131362,8751620.124849999,38923667.16999999,36.94406164749557,2461.293170079028,10946.83667632252,no
NY,2010,all,all,naloxone,0,0,0,0,0,0,no
NY,2010,all,all,naltrexone,5960,550573.95974,591263.91,1.676181905110105,154.8426356947999,166.2862193098406,no
NY,2011,all,all,all,176027,21694620.5171943,50857437.93000001,47.22707574423217,5820.547338805461,13644.7708208269,no
NY,2011,all,all,bup,169146,21209204.8204813,50290683.05,45.3809412978344,5690.312977735261,13492.71360434208,no
NY,2011,all,all,naloxone,4,17.1512,18.03,.0010731779952901,.0046015726082048,.0048373498137701,no
NY,2011,all,all,naltrexone,6877,485398.545513,566736.85,1.845061268402487,130.2297594975917,152.0523791350051,no
NY,2012,all,all,all,189321,20877696.88559973,57169360.78,48.9538281887955,5398.467081387696,14782.61294461462,no
NY,2012,all,all,bup,181662,20379881.70985973,56442124.97,46.97339617069933,5269.744126285245,14594.56736649344,no
NY,2012,all,all,naloxone,11,253.7648,278.4,.0028443337510194,.0656174350418815,.0719875014803464,no
NY,2012,all,all,naltrexone,7648,497561.41094,726957.4099999999,1.977587684345149,128.6573376674084,187.9735906196976,no
NY,2013,all,all,all,226097,39662854.49796756,66238181.40000001,56.11236420460165,9843.458944541848,16438.87782220583,no
NY,2013,all,all,bup,216052,38977395.80298156,65148979.38000001,53.6194133983759,9673.342985726536,16168.5615400852,no
NY,2013,all,all,naloxone,51,2080.7277,2498.79,.0126570921968654,.5163914183425835,.6201454002079487,no
NY,2013,all,all,naltrexone,9994,683377.967286,1086703.23,2.480293714028885,169.5995673969685,269.6961367204208,no
NY,2014,all,all,all,257111,55373667.62538199,70878162.91,51.83118955050513,11162.8170821079,14288.3793255823,no
NY,2014,all,all,bup,243198,53966187.93580199,68851491.19999999,49.02645797458586,10879.08224937376,13879.82113259306,no
NY,2014,all,all,naloxone,145,4203.75152,5176.49,.0292306532385749,.847437261946568,1.043532304710006,no
NY,2014,all,all,naltrexone,13768,1403275.93806,2021495.22,2.775500922680689,282.8873954721919,407.5146606845295,no
NY,2015,all,all,all,302899,60194067.604028,79190343.91,55.29027857156026,10987.64527509843,14455.16880201506,no
NY,2015,all,all,bup,283012,58371196.708286,75733924,51.66016500250715,10654.90386748215,13824.24423744342,no
NY,2015,all,all,naloxone,177,11393.6607,19008.48,.0323090512255444,2.079764786456338,3.469751152766869,no
NY,2015,all,all,naltrexone,19710,1811477.235042,3437411.43,3.597804517827568,330.6616428298275,627.4548134188799,no
NY,2016,all,all,all,353003,66827118.26574083,101865759.73,67.5229705263782,12782.79656835893,19485.04316364426,no
NY,2016,all,all,bup,319554,61297078.954866,88525709.74000001,61.12479305724388,11725.00192809266,16933.33736427377,no
NY,2016,all,all,naloxone,989,-29510.86267717125,974874.7900000002,.1891774796548133,-5.644884351573864,186.4755872105312,no
NY,2016,all,all,naltrexone,32460,5559550.173552,12365175.2,6.208999989479513,1063.439524617844,2365.230212159961,no
NY,2017,all,all,all,419288,91733439.23306504,125461554.11,79.62590515814207,17420.86139408289,23826.08090037391,no
NY,2017,all,all,bup,370231,80837646.00715999,101941503.42,70.30961652278172,15351.66933986564,19359.44859619006,no
NY,2017,all,all,naloxone,3928,256210.0085150453,489472.17,.7459563723769392,48.65618343140221,92.95440028326593,no
NY,2017,all,all,naltrexone,45129,10639583.21739,23030578.52,8.570332262983426,2020.535870785847,4373.677903900576,no
NY,2018,all,all,all,510941,43060060.27309189,80331134.45999999,93.93151638508317,7916.171841924213,14768.0950887907,no
NY,2018,all,all,bup,449598,40792736.36643,65232724.59,82.6542045044352,7499.346469349099,11992.39978523783,no
NY,2018,all,all,naloxone,9184,35267.89601189447,540423.9300000001,1.688388769898293,6.483658489157603,99.35166533060773,no
NY,2018,all,all,naltrexone,52159,2232056.01065,14557985.94,9.588923110749681,410.3417140859586,2676.343638222261,no
NY,2019,,,,,,,,,,yes
OH,2010,all,all,all,62477,3693147.52688,14979527.06,42.61709712848575,2519.186690508058,10217.90354298063,no
OH,2010,all,all,bup,58649,3459287.93395,14726893.26,40.00592425194169,2359.665314860604,10045.5758192977,no
OH,2010,all,all,naloxone,20,146.9908,168.45,.0136424915179941,.1002660371111581,.114903884810305,no
OH,2010,all,all,naltrexone,3808,233712.60213,252465.35,2.59753038502607,159.4211096103423,172.2128197981201,no
OH,2011,all,all,all,86016,7252876.686014696,21017443.17,57.25348224457133,4827.618658910061,13989.51136253583,no
OH,2011,all,all,bup,82421,7038809.657624695,20787629.34,54.86059872674635,4685.13257714533,13836.54398396136,no
OH,2011,all,all,naloxone,6,136.8116,156.14,.0039936859824617,.0910637615263602,.1039290215502624,no
OH,2011,all,all,naltrexone,3589,213930.21679,229657.69,2.388889831842524,142.3950180032036,152.8634495529235,no
OH,2012,all,all,all,130491,12442935.81058076,35618666.91,76.39779739619227,7284.892360933509,20853.45118140437,no
OH,2012,all,all,bup,125314,12138435.58589576,35251417.09,73.36684969006627,7106.618407384377,20638.43959177637,no
OH,2012,all,all,naloxone,32,3114.4904,3613.26,.0187348515735043,1.823422355347004,2.115434056140007,no
OH,2012,all,all,naltrexone,5145,301385.734285,363636.5600000001,3.012212854552492,176.450531193784,212.8961555718656,no
OH,2013,all,all,all,163861,22272207.11604393,37417376.39,96.78975373357211,13155.79327518448,22101.77312566429,no
OH,2013,all,all,bup,158582,21876777.62833593,36863219.30999999,93.67154311628352,12922.22016911135,21774.44247771928,no
OH,2013,all,all,naloxone,42,956.07355,1394.09,.0248086466993978,.5647354981092636,.8234639589800841,no
OH,2013,all,all,naltrexone,5237,394473.414158,552762.99,3.093401970589202,233.0083705750253,326.5071839860185,no
OH,2014,all,all,all,257816,37598038.87439,49308372.48,120.1775935604097,17525.8394921763,22984.46002973721,no
OH,2014,all,all,bup,249764,35846968.685471,46671809.35,116.4242579127058,16709.60077363417,21755.46023052576,no
OH,2014,all,all,naloxone,239,2527.00541,5160.05,.1114067585446129,1.177930885158161,2.405290562460794,no
OH,2014,all,all,naltrexone,7813,1748543.183509,2631403.08,3.641928889159249,815.0607876569701,1226.594508648998,no
OH,2015,all,all,all,400841,57629802.03007101,79687501.38000001,166.3235660390648,23912.70898876798,33065.2537995477,no
OH,2015,all,all,bup,378539,51196116.97925,66772591.63000001,157.0696519688893,21243.13816037276,27706.38620692947,no
OH,2015,all,all,naloxone,1227,120563.6674,204264.29,.5091270990989757,50.02626751434046,84.75671183146855,no
OH,2015,all,all,naltrexone,21075,6313121.383421,12710645.46,8.74478697107654,2619.544560880885,5274.11088078677,no
OH,2016,all,all,all,602850,69303820.05790064,122163799.04,248.5393648465939,28572.16126504646,50364.95483229417,no
OH,2016,all,all,bup,551201,52430804.49573299,82534815.12,227.2458263959648,21615.85609648406,34026.95617094776,no
OH,2016,all,all,naloxone,5616,4515.084491638612,1062797.37,2.315330634450479,1.861451823472782,438.1636946179487,no
OH,2016,all,all,naltrexone,46033,16868500.477676,38566186.55,18.97820781617858,6954.443716738921,15899.83496672846,no
OH,2017,all,all,all,905373,95189626.34442522,145560689.49,381.7557154380391,40137.25161606948,61376.49914003314,no
OH,2017,all,all,bup,827366,69612348.89535999,89174398.25,348.8636167183125,29352.44595969899,37600.89620817649,no
OH,2017,all,all,naloxone,11560,631498.877820215,1092538.34,4.874340266899646,266.275121856489,460.6750539613923,no
OH,2017,all,all,naltrexone,66447,24945778.571245,55293752.90000001,28.01775845282705,10518.530534514,23314.92787789525,no
OH,2018,all,all,all,1043486,94922195.90740749,132420741.17,483.8310848139219,44012.38638448487,61399.26252210827,no
OH,2018,all,all,bup,966777,70717990.23920999,84943097.56,448.2635748665042,32789.67032935498,39385.39763821422,no
OH,2018,all,all,naloxone,15966,870742.8605914962,1673106.93,7.402923565950168,403.7356158433953,775.7661731461568,no
OH,2018,all,all,naltrexone,60743,23333462.807606,45804536.68000001,28.16458638146756,10818.9804392865,21238.0987107479,no
OH,2019,,,,,,,,,,yes
OK,2010,all,all,all,4566,475063.51834,1342416.42,10.35445321851063,1077.315588364563,3044.237411443389,no
OK,2010,all,all,bup,3646,426055.966,1284813.48,8.268142013729685,966.1797127495298,2913.609521062601,no
OK,2010,all,all,naloxone,55,3739.31604,3802.98,.1247251263727736,8.479757557031627,8.624130201693285,no
OK,2010,all,all,naltrexone,865,45268.2363,53799.95999999999,1.961586078408167,102.6561180580014,122.0037601790939,no
OK,2011,all,all,all,5739,675982.5223666742,1890615.01,11.69679736735439,1377.736641923,3853.309055871875,no
OK,2011,all,all,bup,4632,627262.0448466742,1832793.58,9.440593379610652,1278.43823572119,3735.461774080507,no
OK,2011,all,all,naloxone,76,5935.029,6047.47,.1548974734133009,12.09632890440355,12.32549767819387,no
OK,2011,all,all,naltrexone,1031,42785.44852000001,51773.96000000001,2.101306514330437,87.20207729740596,105.521784113175,no
OK,2012,all,all,all,6907,672663.7250595248,2480808.66,13.37466483007881,1302.541170699787,4803.819941372079,no
OK,2012,all,all,bup,5822,613053.9363295247,2405393.3,11.27367867970448,1187.113207060644,4657.786183873927,no
OK,2012,all,all,naloxone,70,4738.78305,5053.6,.1355474935725375,9.176145214450354,9.785754478831084,no
OK,2012,all,all,naltrexone,1015,54871.00568,70361.75999999999,1.965438656801794,106.2518184246924,136.2480030193204,no
OK,2013,all,all,all,7649,1763269.441391375,2746259.689999999,14.60248457246861,3366.206669502274,5242.804909820553,no
OK,2013,all,all,bup,6480,1703158.371701375,2672666.84,12.37078049805158,3251.450365700103,5102.310929330424,no
OK,2013,all,all,naloxone,99,7277.866669999999,8692.029999999999,.1889980353868992,13.89396467108883,16.59370296488878,no
OK,2013,all,all,naltrexone,1070,52833.20302,64900.82000000001,2.042706039030123,100.8623391310827,123.9002775252402,no
OK,2014,all,all,all,8926,2311106.6485,2841447.65,19.94638821574267,5164.489179807858,6349.609894870008,no
OK,2014,all,all,bup,7449,2241607.86345,2759411.13,16.64582632971848,5009.184480375889,6166.287883242344,no
OK,2014,all,all,naloxone,101,7895.32555,8625.389999999999,.2256985446773482,17.6432028355335,19.27463336905497,no
OK,2014,all,all,naltrexone,1376,61603.4595,73411.13,3.074863341346842,137.6614965964352,164.0473782586101,no
OK,2015,all,all,all,10279,2749555.33788,3417898.81,23.92052980517736,6398.562156896883,7953.881735157625,no
OK,2015,all,all,bup,8322,2654840.4547,3296065.72,19.36634390881272,6178.148674447122,7670.360764187507,no
OK,2015,all,all,naloxone,204,14566.04808,16927.16,.4747337367697423,33.89703154404966,39.39163686127114,no
OK,2015,all,all,naltrexone,1753,80148.8351,104905.93,4.079452159594894,186.5164509057102,244.1293341088481,no
OK,2016,all,all,all,13436,3162813.402524264,4329447.27,33.76160390233483,7947.428796741598,10878.91365330343,no
OK,2016,all,all,bup,10515,2992521.4983,4084412.1,26.42179704026874,7519.52407672121,10263.19615168976,no
OK,2016,all,all,naloxone,496,37817.40917126354,56178.49,1.246334886540494,95.02652493693989,141.1637337906578,no
OK,2016,all,all,naltrexone,2425,132474.495053,188856.68,6.093471975525601,332.8781950834476,474.5537678230129,no
OK,2017,all,all,all,16579,3813478.26788,4777339.24,39.8998652726743,9177.710905885961,11497.38778200496,no
OK,2017,all,all,bup,12515,3572156.6954,4422624.34,30.11923601468839,8596.934126264639,10643.71284864287,no
OK,2017,all,all,naloxone,1120,79941.48180000001,128349.51,2.695449008106352,192.3912391288947,308.8924637682467,no
OK,2017,all,all,naltrexone,2944,161380.09068,226365.39,7.085180249879555,388.3855404924278,544.7824695938461,no
OK,2018,all,all,all,20379,4520261.935252,5687077.609999999,45.43033378750106,10076.89329826949,12678.04279394101,no
OK,2018,all,all,bup,15079,4179698.5974,5182587.890000001,33.61519226565231,9317.684989991265,11553.39799429613,no
OK,2018,all,all,naloxone,1944,154773.83848,255071.44,4.33370473933471,345.032982173766,568.6236154305191,no
OK,2018,all,all,naltrexone,3356,185789.499372,249418.28,7.481436782514036,414.1753261044545,556.021184214358,no
OK,2019,,,,,,,,,,yes
OR,2010,all,all,all,2687,138287.7167,589990.37,8.701264609966097,447.8146688927159,1910.5553876821,no
OR,2010,all,all,bup,2328,109422.9261,555513.6,7.538721254931549,354.3423276490009,1798.909872733481,no
OR,2010,all,all,naloxone,5,161.5451,179.9,.0161914116300076,.5231286421821489,.5825669904476742,no
OR,2010,all,all,naltrexone,354,28703.2455,34296.87,1.14635194340454,92.94921260153278,111.0629479581719,no
OR,2011,all,all,all,6091,366009.1259640547,1287371.11,17.85774329219159,1073.07453851018,3774.346216411713,no
OR,2011,all,all,bup,5412,323577.6428640547,1231097.03,15.86703442740779,948.6728749562859,3609.360487525774,no
OR,2011,all,all,naloxone,35,678.1129999999999,747.23,.1026138590094739,1.98810833641404,2.190747253361406,no
OR,2011,all,all,naltrexone,644,41753.3701,55526.85,1.88809500577432,122.4135552174795,162.7949816325773,no
OR,2012,all,all,all,8302,304151.311314028,1406690.21,20.73429809924154,759.6198453457328,3513.217796606201,no
OR,2012,all,all,bup,7747,254132.6972140281,1338728.47,19.34818204948497,634.6980367140386,3343.482916275781,no
OR,2012,all,all,naloxone,23,372.5417,501.19,.0574426471070291,.9304252785109867,1.251725230590083,no
OR,2012,all,all,naltrexone,532,49646.0724,67460.54999999999,1.328673402649542,123.9913833531833,168.48315509983,no
